/home/dalton/School/DataMining/primary_small/train/brightpixel/2613_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2818_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5814_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5033_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3207_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5201_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6415_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6720_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2676_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2879_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3023_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1152_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/885_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5713_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6742_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6989_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5252_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/4889_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1337_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/4880_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2421_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3675_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6026_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2659_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6331_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1867_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/4131_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2713_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6624_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2589_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2301_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/567_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6987_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3662_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2033_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3565_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5739_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5703_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1206_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/608_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2982_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5915_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/956_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/310_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3306_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1987_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2108_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/713_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5293_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/63_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2096_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6509_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2383_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6709_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1092_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3749_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/6564_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2784_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2690_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1796_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5641_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3550_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2806_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2299_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1291_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2762_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/4517_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/3618_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/4394_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1548_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/207_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/1183_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2117_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2242_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/4289_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/605_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2462_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2322_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/2124_brightpixel.png,0
/home/dalton/School/DataMining/primary_small/train/brightpixel/5283_brightpixel.png,0
